Disk Write Speed (MB/s),Disk Read Speed (MB/s),CPU Usage (%),CPU Temperature (°C),Clock Speed (GHz),Cache Miss Rate (%),Power Consumption (W)
212.136033,306.7595266,43.55877207,68.14818375,3.564821897,12.64804191,72.13780616
215.8678467,250.8254557,59.42160808,51.0549619,2.169347629,5.370288675,69.98698267
159.3846072,183.1436597,51.63289418,104.7930278,4.392554519,0.028213236,76.00127325
106.9251948,347.3231468,57.89088069,65.17018256,1.568109826,8.042485762,81.87245274
225.4575585,327.5441464,49.64965274,65.19273497,4.140277616,0.073303709,45.01378179
205.8106137,210.9057562,17.91757975,66.80127175,2.674495592,4.737458522,112.8864969
96.48564221,224.9435182,50.62736832,63.71027878,2.651506294,2.899190684,90.13485376
73.18157302,281.8596818,51.2707591,68.75025223,2.916629264,1.168905276,88.95608175
226.7646052,278.890571,54.85191874,53.96951199,4.414208246,7.016857754,78.18358676
217.7009374,,38.12541613,62.63334389,3.384256415,32.92172608,93.17375076
244.4753538,207.0488041,26.09060567,66.98166268,4.135720143,6.071754688,74.40729782
176.1732641,274.7182322,62.4921329,73.52956123,1.583477022,8.241024195,69.89035562
170.1306562,315.9613344,44.52786887,60.43845473,4.190820076,12.19832443,90.50423445
288.0837055,235.4376811,53.42488095,57.86204435,2.140382993,2.911280646,75.32213194
192.4054632,328.9618177,44.3707984,59.44761105,2.444875212,5.085895267,69.50647072
259.5936916,245.546136,49.87876348,48.06406895,1.720823474,3.794849118,81.37069034
202.0666315,330.1062855,,67.69624286,4.245225333,1.901267812,98.15074081
764.5632021,239.3968422,30.63832822,45.42683093,3.078312038,0.332319865,53.36545833
267.5659161,279.7013093,59.47463322,63.90964103,1.770225313,9.750560328,79.80646537
243.4198952,406.2798369,37.93759824,60.84574222,2.692311195,0.538747791,72.10195353
236.2443891,246.0300296,53.27902962,,2.643506222,4.134487942,77.52760201
228.5666866,266.6913036,58.20920444,45.06053898,1.652479856,0.160043845,78.398706
234.7812168,263.0013761,,51.46308527,2.542874999,3.836125473,52.00130908
186.5356498,391.9141115,25.92228731,56.56058023,2.378691991,0.292564098,87.28445437
213.3137294,199.5930808,98.52171228,74.80479282,4.258395742,6.152875899,75.70757718
220.0273131,297.250498,39.44456248,58.89264834,3.920349378,4.498580178,62.70098482
212.1194454,241.9456323,62.46834317,65.46486936,1.980264395,6.336320924,58.7748163
212.5333773,156.1539683,88.78927099,72.66605377,4.294671721,4.174042985,77.6059847
182.6212529,282.1133257,65.79815494,70.73167291,,6.839357678,117.1834009
165.3863253,289.0304129,43.99114382,59.92940287,2.972541964,2.282365302,86.24695013
195.7574494,243.365019,48.65767225,52.94474724,2.797983033,1.984464883,95.76604714
183.9647486,281.7210621,33.34785561,64.9885456,4.280531711,3.407079616,63.69580095
164.3163549,306.2220185,67.63392854,53.14428181,2.416535566,3.512121336,89.20332061
238.3317271,229.482974,61.32541416,78.14804653,2.611769454,2.070296449,72.93193516
282.6516492,359.3122028,39.71148363,68.67798499,3.57349722,3.421994294,98.35448793
236.5986514,288.9354221,29.15650386,62.08696304,3.777860493,1.191811008,52.23664534
193.710375,239.3255995,23.57532525,65.12671766,2.481503209,5.269299422,64.35980252
173.1163414,342.778575,69.73028008,61.7828649,4.266023741,17.83514155,58.90070662
240.8647745,349.5019971,52.40746258,56.3167037,2.268316049,4.641508036,57.76011799
211.2752406,,54.29969073,64.98609928,2.542496598,3.220717722,38.55623767
222.9666084,285.7741754,33.54102748,57.571081,2.089719588,11.7660949,83.22087138
161.1733595,205.8779643,20.72993793,79.36688432,3.111261435,5.376497762,104.9339916
221.4715359,305.5032048,69.25227149,53.072966,4.497818855,1.763065879,71.2598851
119.3715287,366.6643218,50.84078074,65.08797425,3.65416311,4.845447533,63.66608392
224.3696923,262.5546864,68.1446932,52.17273507,2.913952262,6.84736709,105.4872731
158.2807003,263.6527748,42.28133747,52.06835866,4.448779813,7.370008848,40.4645483
226.531885,170.4834767,45.26364314,42.13910136,1.647523021,0.039704927,103.5978496
174.2577011,178.7009846,64.26596353,64.11475105,2.357704582,7.24387047,111.4711597
,277.5921091,64.64696159,54.67534089,4.014352194,8.028156937,71.31308391
223.9576192,146.264162,65.95131245,,3.073082072,0.962119398,58.94916545
248.7616069,202.7357742,44.09597494,64.13295393,1.514089633,9.518701966,65.71805363
256.9349486,158.5648302,62.29094475,61.48224658,2.87025834,6.227531572,120.8488779
186.1856159,181.4932925,72.18198931,45.89501226,1.565451254,4.832666797,108.8161597
258.5550853,213.261837,47.90455977,65.84905305,3.220458246,7.331171187,100.83994
160.5356147,239.5948131,39.73023272,53.37853848,3.398225343,1.458873845,57.08258692
240.3244349,305.3967186,76.85495207,45.67161304,2.104225001,0.837697785,62.53479008
106.4647795,378.1830172,36.91108533,64.3051348,4.459491964,CORRUPT,35.24378234
121.2682385,237.8127845,62.58952994,47.41707379,,2.832526792,44.64725515
298.987895,203.9244709,48.83155379,39.088753,2.891498267,3.529682035,1264.533611
213.7460166,273.3309969,13.16868767,72.97134455,2.428659445,0.546746929,69.92248306
129.3551922,113.8580676,72.57188135,54.39267997,1.537016372,2.544810403,68.63292814
261.6397157,359.0041186,0,42.55511942,3.579788731,1.512351739,62.42595085
237.434277,287.2667752,10.31743866,50.37408189,2.288649459,10.79989036,72.35372893
151.867586,349.4285279,60.54660159,52.78948403,2.683967203,4.249514971,58.91423639
216.4068573,264.1650958,60.54142397,71.4422729,2.78586594,0.959832084,80.1491884
230.7315567,124.4934166,37.24840284,43.3703224,4.061447048,3.319483827,107.9061827
169.7943771,288.1145753,52.95644181,46.61093718,4.054217866,0.211269357,76.94934158
168.9149943,182.6229543,0,69.80402995,3.828656222,2.980209185,70.14532281
100.2500799,370.0016855,64.13950929,55.50267204,3.800397187,11.58892513,73.65897664
173.8789699,248.000973,54.99450974,62.27952738,2.984227759,3.665989942,149.2273154
134.6141397,245.9679043,49.08714293,55.0907467,3.873357374,1.217645731,69.62087495
173.0204893,385.114013,50.41682964,80.20570157,4.074426991,12.44598273,100.7547755
234.0109106,291.4511305,59.86508352,47.10304844,2.995317415,14.10548899,79.72632582
256.7108003,297.3346221,49.42196953,62.82115667,4.201173541,1.609534748,71.82357079
242.4353291,327.2446476,12.51888995,75.02956587,4.471142479,0.954184891,122.0871881
215.4233498,136.112091,93.92664469,56.2501399,2.025846131,0.474645191,86.11692823
167.2320893,288.267189,74.01601639,52.46225945,4.437097496,7.386299966,83.06317481
177.496794,279.9323738,24.30110676,67.67103031,2.237228564,6.275696634,80.9042284
,330.6078405,43.09725539,70.0406481,4.302093239,7.29389984,90.00616497
203.3162599,247.4288722,45.2793162,52.00096315,4.053326094,0.883818953,102.4987011
123.2182465,225.911645,71.57699133,74.62196594,4.248169633,18.27427052,39.4026313
162.8142378,163.3997652,6.814621294,60.51221092,2.883092673,,434.3602555
147.1531847,240.451442,40.01983471,65.08761296,1.953185515,0.193300639,70.55245333
208.6866071,250.3483943,14.78727113,74.88281191,2.167863395,2.498114094,60.62167824
169.1162025,247.3532236,44.29808968,67.68780226,2.414082578,4.043539675,71.01719584
249.0988942,255.9478553,,59.99750825,2.249156055,2.690534253,77.28456174
199.2255061,304.3996712,51.59388135,53.28407893,4.402146625,3.321110019,70.7401752
195.076974,333.0549476,37.90251202,87.08505651,1.968212425,4.117244737,94.5282904
232.5498199,331.0318442,34.97953217,52.10983822,3.557378555,1.184315761,97.86935281
229.237794,227.2135049,62.39313384,63.18129094,3.03479857,9.24037229,87.18770311
236.9575252,339.2003935,59.09345482,65.09989387,1.602620427,1.548584175,73.74417323
198.0633514,234.5306971,61.02796686,65.57309469,2.13475554,31.5593198,100.36526
201.9871152,207.3173822,46.46199819,81.28016932,4.300709917,18.43134153,96.78702508
171.5896745,165.8267693,38.56522836,60.47570395,3.950473413,1.868038267,33.09563741
175.2713367,276.3530337,47.62295036,59.04934064,3.257868918,3.768619535,85.91038896
204.894077,252.8357547,60.0232414,75.52278058,1.730196276,13.11551338,54.96389059
272.8842318,,6.464405981,58.64115854,1.915611308,4.069845763,80.33204038
149.7978606,207.9687941,57.88223861,68.76024338,3.691806322,7.628865461,83.05015423
133.6286939,340.8465335,56.18276375,61.94389839,3.771176189,3.139809926,71.32220414
133.9091853,202.8187561,51.24301812,69.20974916,4.374292975,3.178360965,82.19053204
198.2416107,267.4288651,47.01373156,67.25448277,2.11678075,2.321395006,51.31239259
190.1289728,234.9391648,0,55.96887901,3.447193219,3.321244998,60.92108566
135.1139702,237.521877,41.20293474,113.5004275,2.79251943,0.293699391,127.8601832
134.8376999,293.2886247,85.78877422,43.26091285,1.841554074,17.24946939,61.98379714
618.2253985,334.9286016,50.25802591,41.59621409,2.508461183,9.474838833,100.8220103
173.4806834,163.5631163,43.85420323,59.08803353,2.602334775,9.487753196,72.26542238
289.0621514,262.3148398,50.33812391,36.4737443,2.860339344,5.680006221,75.34496149
203.9570749,185.2681608,57.09545737,58.4000968,2.379099708,1.071998567,64.04270256
170.4033727,274.5777298,63.17640489,61.33767347,3.157996003,1.202641772,56.3464464
194.4076779,190.2135878,45.42239674,68.56226445,3.319365094,0.459964528,85.18025263
178.0434869,330.4841244,58.49839205,65.04379673,2.738388454,7.605954801,86.4076735
162.1047677,185.2519561,83.53301606,69.01885068,2.620177853,11.35280342,55.75458756
103.4500075,184.9860524,70.12501599,64.13905124,3.466526109,4.786916069,111.5436702
216.547539,100.8003407,96.80600432,56.7645846,1.662610821,9.481235151,87.23894099
236.0594114,277.2573182,36.86459283,58.94017056,4.099228767,11.81478023,88.74625184
305.0897345,389.9177109,83.52379015,51.48356038,4.423896864,0.793460594,47.35825445
164.8880853,190.2953552,34.1865272,62.28086528,1.665926977,2.441257649,76.54148468
213.1713539,138.2895757,57.07132293,44.1580445,3.627539687,0.746826783,99.05387538
191.4345556,311.7233822,64.64953058,70.66035454,2.256714023,2.525461626,102.1689943
231.00197,,39.78445616,50.43406113,2.790054747,3.166486862,71.21940738
,158.6657893,51.75928555,61.53845322,2.311928363,6.190196112,66.29527695
260.1510326,304.1420072,68.20922205,63.21478335,2.142739772,5.541763906,101.5287679
143.1843027,326.2442836,35.79458203,71.6272292,2.822951419,22.51215704,95.69330437
161.8919292,288.7323603,83.38766919,43.18836642,2.614825363,1.281656123,52.805125
202.4669578,242.9832229,22.30806751,56.74540797,2.777373077,0.841283628,70.21652024
219.8180964,311.3325438,88.79382885,65.49847836,3.924251275,6.504166284,47.76355012
259.0170606,164.1707685,70.0265227,77.51183513,4.435945732,6.068543825,106.3850724
161.9661712,249.3796508,48.20548847,59.61172273,1.929994606,0.726289369,79.3121835
94.46537328,221.9966081,41.94663578,54.05654292,3.732291134,8.512179391,81.10469972
261.7652291,233.9019438,39.85943474,80.26988756,3.147302516,2.100333952,93.90313962
184.2669644,242.5979069,47.28408719,68.02560672,2.619054227,3.185063901,45.99372946
169.7442071,288.0372644,49.03008277,73.73633272,3.481719592,5.805228171,106.6954349
191.0619895,265.057958,75.10452493,47.90459272,4.144577856,4.674001218,112.0677833
222.3335168,240.951561,89.37308201,65.21129104,3.424525194,5.505780111,64.04961367
210.1767656,363.3162079,53.98759841,49.16674739,3.610901862,0.6090338,68.0475784
181.2742546,319.2404184,33.08743024,,1.944727126,1.698778069,106.2713153
168.2278072,274.7766903,39.08547919,65.81880063,3.638754436,8.364061536,45.43633384
248.2972147,366.7404101,46.33818431,66.51847399,4.458375888,13.30556963,62.75868704
177.2787836,231.7609804,29.39755789,55.17988082,4.378799212,2.668355416,126.5417457
215.3046381,314.2218958,26.42117196,74.32037229,2.727582235,16.37882818,102.1894941
265.366616,382.3873821,91.94254425,56.30980218,4.146779123,13.40238159,101.3861266
266.7342387,302.3671979,56.05227052,57.30018986,3.274097809,9.5166699,111.9457255
144.2759503,196.1818245,33.33733733,59.63961225,1.854877672,6.940742895,91.65245839
214.0347476,265.1299501,66.33207141,57.57057223,4.434602693,3.783418915,106.0214362
114.5806224,307.3879353,26.4330775,72.77262127,3.339563832,1.196118184,63.08890095
,338.809933,28.07975904,49.58296665,1.817624552,1.467116119,85.74561572
247.1103897,256.7268939,,52.45656809,3.216753422,0.878862507,61.20304577
182.9067479,419.3484584,83.09026562,48.08592453,3.664347334,9.43145308,74.38377529
160.0440117,194.4884476,44.94239868,78.83517073,2.211777428,CORRUPT,98.64044794
159.1205311,259.3599492,1.165860262,56.7548068,3.547330295,1.55211219,83.44600803
121.5728631,287.3877248,74.20131866,52.31483433,4.397798622,4.649125517,61.85146115
180.3611133,73.66836874,43.87237272,57.12692312,2.194941049,21.30004773,95.18662769
192.6220527,306.5169507,13.01183988,68.49056101,2.972539003,1.768873024,112.4472743
316.2671268,229.3761331,43.66633024,66.63765472,2.442026864,1.182230341,63.14074299
229.4627869,293.4343827,,54.24821045,2.663707135,0.391964762,102.5111756
224.5563126,271.5488201,58.08098333,56.00413827,4.011330066,1.670816231,123.651757
81.31096935,240.1876171,85.96829958,45.44529549,3.970614861,8.766504778,80.00655915
249.9580738,328.5816128,32.94464275,61.38723321,1.525043042,,47.56481524
219.3713498,285.7636109,50.93440241,72.82317436,1.866233759,0.803556382,66.37640898
322.4927523,310.5984288,36.00861443,54.18222838,2.54702234,0.770291845,79.510005
149.0437062,2750.544472,19.15614212,66.3581303,2.409110465,0.618483825,77.10046225
101.5203608,324.5317774,,54.17887006,1.780759249,3.016545033,76.33755465
220.6321786,314.824671,59.26539138,49.04350951,3.562972997,8.78868603,86.77619018
250.1502171,189.3674394,55.67356899,,3.428089663,3.077077416,136.0994421
268.3084353,333.2302487,58.53580387,83.47649388,2.244371758,3.926219693,83.97625155
244.0648353,308.0968813,36.29054295,65.43423609,2.58500242,4.241363716,107.8527572
200.3374626,217.5255,29.88609825,55.86143813,2.963894038,2.433757796,51.67890946
209.9005989,168.1277778,50.75294744,56.5063404,1.635872351,2.071018418,81.63887043
170.6796989,335.4077605,73.22422805,79.09185389,1.964392531,5.008651208,75.11378324
317.7212897,303.7484566,82.16154271,63.0698002,3.440454406,2.155481009,43.57967062
265.2092831,2121.202252,65.90865414,52.34083979,2.95696785,,74.95216285
145.2708968,255.3801276,50.58348854,59.37774937,3.301420916,9.928673835,104.2611422
236.7454205,265.5660777,,62.15140463,4.419911691,4.416276343,106.4462768
286.070816,225.4882925,50.23187719,64.69213702,3.766516189,8.818718409,65.91903374
195.3723469,223.2151335,29.48113321,75.12038814,4.404697228,,95.06204287
203.6654002,237.9976469,50.49294756,72.75898494,3.272853205,5.156684299,91.00493955
133.4778898,348.2210108,23.30346365,61.98238776,1.504398227,12.59662869,70.39935394
171.6518191,308.2634709,47.51845548,59.58504788,1.781327173,6.907826672,102.0121879
179.9336342,238.7025516,82.72210221,63.95985743,3.590943533,2.159956511,90.32817612
217.8926656,323.5184653,66.45718446,53.91766508,2.415203926,1.990285182,73.41742561
237.1079994,237.833778,31.53761632,69.80009344,2.741318483,1.590281582,99.61219198
193.3020593,313.7115659,48.55141861,57.96528201,3.526253747,3.23066147,43.11030619
857.289069,317.7819918,33.31247376,64.90901309,2.500304859,12.63510848,77.35721039
233.0802296,248.9833011,48.74972464,77.1325357,4.120967689,0.089181667,84.12806255
,142.6522829,70.82215633,65.52806471,2.662278387,7.149165991,94.46046666
201.5804883,283.2331772,63.06015877,62.30703166,1.632971226,2.172703312,60.47181925
223.0724076,288.1792115,99.68288161,54.82612543,4.452625643,8.306570355,102.5980435
224.3978921,219.6060813,73.84954805,59.21925942,2.969168268,2.844567376,116.353464
283.3448242,292.4879792,54.08000762,48.63949402,2.551625853,6.402041142,99.7790261
98.14817702,280.7830061,63.54299948,65.33200147,4.197486344,9.096747874,75.84227793
215.1090139,249.8662034,45.95113652,38.65638572,4.082614473,3.177362958,87.2238238
82.55813815,286.2449978,27.44991506,69.68406566,1.613450694,6.58781453,32.29298703
203.3560634,190.7984826,76.11553157,67.31683559,3.925318244,0.354185058,79.67238426
178.659204,200.6672703,70.17982954,60.98181926,2.969907194,1.768485415,91.81280915
97.55324245,241.1874858,45.17891571,54.66983106,3.520346258,1.945740745,64.19051516
247.8536262,146.7382381,139.2429522,59.83740078,1.937864513,3.227288297,95.9843263
222.8197918,262.2484766,74.81878375,42.25969973,3.502407584,5.204381361,778.4092105
261.6888693,231.6886161,66.92702852,68.23800603,2.190288928,3.175688601,107.670635
90.99453763,270.8009535,20.73797498,58.36175461,1.852049937,9.262671033,40.85632281
172.9903583,234.3792783,54.87240043,75.15231175,1.903982929,1.493311167,83.72058684
243.5525768,177.8528533,46.64736949,63.91990285,2.399810169,0.724357464,72.98043856
167.8466004,326.4212332,72.26001398,62.3143377,4.474950993,2.316801871,66.24607747
139.689009,240.2217128,70.62085478,64.00948138,1.662851331,1.388487004,71.02729839
215.5871001,219.1056042,76.37215656,50.24489414,2.492742744,4.500626683,54.16491754
224.8853654,262.9624876,27.64211323,55.49006133,3.075167724,4.223277048,81.60896134
136.3385069,334.3721406,34.31776932,61.32948934,2.120700082,6.674679641,91.55825558
216.6781285,2996.183053,72.28164872,56.97435733,4.38481776,7.710079394,72.10540634
159.6511039,217.0756487,38.16708369,54.23487528,2.881698914,0.765233959,81.05237011
,283.8452858,19.57134038,57.1760368,3.578152163,2.111742264,86.60843612
141.8607157,312.0188116,60.65192975,60.44129915,2.57990096,0.409817058,91.82189269
131.9908671,199.5043892,39.05563119,83.18742267,2.082597483,5.692849042,77.9135
248.1585217,321.9936417,,56.74608645,2.410833101,8.082797955,74.7381733
173.9815634,229.639812,55.92369108,53.22570521,2.339032074,16.28311147,90.0577757
281.2824505,294.177668,53.20518573,58.47271008,4.042652317,15.73386291,80.95381582
345.4779316,216.8508064,42.61512217,,1.544282174,4.995778979,88.10037651
242.5073289,216.0683488,81.81670668,75.7309172,4.180929603,6.722544746,77.18342066
194.7674384,249.5877547,57.1710892,79.49098076,2.678680958,,67.42176193
192.6629415,220.9465102,41.83000964,60.60975503,3.350490039,4.373126071,79.46467371
169.9445718,271.7627157,34.11832587,66.4159227,3.916694416,2.008598117,75.92113797
207.5775159,173.9511403,48.53053891,49.49975525,2.882965039,0.577266273,101.1353609
283.0233657,329.4130677,30.44706326,56.46559227,1.777833212,CORRUPT,76.02585265
212.1557762,238.5724522,70.57754883,48.84915223,3.125094465,2.732972927,106.2065145
264.6921144,227.0620541,13.83315892,64.73258757,1.864738928,0.358489277,119.3447918
192.1611523,271.2156148,47.20971943,60.38412763,3.974023469,15.43865421,100.0231796
260.6635877,247.6635918,62.2026709,62.2618966,3.443671742,15.66787298,137.7027637
236.2925709,208.0488748,56.8423884,51.53789182,3.276432408,4.090782665,108.5581426
226.2203199,,,68.50687325,1.50116286,14.44657752,27.33672144
357.263025,333.6187041,63.20517413,35.92971404,4.380218426,1.493404292,84.058245
247.197614,195.9001588,32.27921223,57.47971818,1.890994908,7.839362585,74.95378974
181.5357454,,49.55230687,58.93355411,2.050385881,14.8952768,87.65728596
170.9643524,373.0274038,63.03683144,39.78397497,4.45847611,2.5150367,48.52011601
224.9125955,189.3435276,59.25825559,63.84128398,1.768593564,1.801207155,86.58484665
171.5395885,281.284045,36.49921977,58.26735876,3.724937235,5.930244295,94.07605293
165.969207,262.6345516,73.94989033,65.61116896,1.784885663,3.210080254,61.76495922
269.7506946,237.2776189,51.73389143,79.99828596,3.698439586,2.378388548,77.83754892
202.2292148,,64.85990822,63.24623874,4.168155286,7.520771434,65.27619694
156.3149317,286.2904459,80.58202013,69.72661304,,1.367393389,72.89914787
100.3634811,280.6788959,72.35041098,73.8095309,2.437108751,5.826564671,75.87921637
314.4519762,167.2649993,72.40258813,64.92027096,4.298993554,2.451931847,78.86344764
177.1778481,194.5222976,53.8535986,51.34124418,1.723950871,1.514432278,83.17969141
185.0330853,266.9325033,65.87870242,43.59832669,2.542639895,13.37101289,76.19722294
179.360018,219.3890295,54.27193149,63.743781,3.458784041,1.424456269,77.99969563
183.3261282,339.0802161,25.81351064,55.99742177,3.562468692,2.445597208,118.635978
207.2595368,273.2684276,56.05487585,72.83601068,2.859053903,4.852304242,52.53978389
275.4961036,248.6747599,55.12721967,55.24876839,4.060942301,0.315172437,42.4106691
204.7075246,284.6691012,61.67458723,59.85692939,4.046908356,0.53872969,96.43107885
160.5118133,338.6756508,47.4400605,48.40989303,3.95120348,4.956966294,64.29148263
135.5565194,202.2760812,34.77088886,56.56167328,2.012316669,4.472547644,115.5242631
132.6223784,291.7697757,63.13012166,50.57165,3.44005052,4.614885674,101.1512277
156.311087,159.7284997,23.73455425,51.48472954,4.0529503,4.496986895,85.13219059
272.5930859,265.3957736,79.17638272,59.47185752,1.782817587,8.998413156,308.8308596
236.8436244,164.9352677,45.37163878,53.93082033,2.233759974,2.005372685,72.05113879
246.9636687,282.5411569,54.91056344,86.29238202,4.433940149,0.965441468,63.4797484
289.1111368,119.1876406,61.17116307,68.35894151,2.885626134,11.38589019,92.09085853
152.7083809,252.9377158,61.8137609,,3.090589292,4.098962476,64.36939772
176.7130862,303.6905711,,58.89107003,2.550813811,7.778711937,52.22911704
167.3464168,304.5930571,66.48173161,61.05752179,2.676572404,1.06565498,56.74550052
175.9314054,196.6260954,56.06307657,55.70407054,4.18356698,3.115296437,71.4710131
192.6093462,240.6224014,37.29477231,86.243809,2.127710351,0.629125998,61.00740802
192.3655732,268.9228145,,58.91136181,2.337446947,CORRUPT,107.2796243
281.4112941,347.2005016,,53.96249001,3.001968816,3.027559584,58.79757068
195.5014358,286.332895,24.02516627,52.45995779,2.431714745,4.520372088,83.96152132
137.6314697,206.1623638,84.44534782,63.35350027,4.177899953,13.12488379,96.10432726
193.2916162,270.9223417,79.7230265,74.21022043,3.398959362,0.250309912,105.8405678
180.6983074,228.1759275,59.03400402,70.86959505,3.011226239,2.331187398,85.31045419
204.3963611,143.2497242,45.53203167,52.43674612,3.31220744,6.728470723,91.36952713
202.4299795,172.4428171,46.05784024,52.19056652,1.559489813,1.81183706,94.82961689
240.2002257,236.0851836,65.16131412,72.46268509,3.725264476,6.99035384,77.3985916
162.5250258,326.1551139,85.15653799,81.01381374,2.506290523,15.02163899,88.51385566
215.0386768,249.281267,38.59206521,58.54997492,3.324586812,4.440182941,71.9641643
177.9215969,207.3673165,27.64827915,72.06623408,3.996540042,1.442850369,98.50275537
293.5638403,315.5346238,80.95281547,45.33911894,2.536463902,4.52102289,90.95989465
175.7140675,157.1318321,,51.56475499,1.610889792,1.807091885,99.03128497
255.0537435,384.3242681,,49.90401757,1.502909903,0.927928647,46.94881308
212.0449966,241.2685474,45.06284215,64.12213795,4.079494278,7.866538065,68.70335518
130.0346212,220.1576079,18.79133064,58.21023978,3.139578887,5.436967366,69.99823289
161.0667819,203.5624349,72.24298126,62.38092645,3.451353753,9.485966086,56.57785561
228.4634954,212.202783,67.13810541,72.19115989,3.290375941,10.27980608,73.55855219
189.368989,230.0735389,38.50413546,53.46833816,2.007021051,2.205319199,67.09658184
187.439732,293.2969404,75.59228238,60.93993107,1.614730838,0.596874046,95.27375414
188.415337,195.671186,78.98584857,46.62067781,2.229604716,3.188478561,84.72416195
84.33106855,258.2671441,47.73658703,71.63785716,4.472674859,2.188890757,94.90921529
125.4431307,176.4980731,40.98663645,,2.75337295,5.016036537,87.35198178
247.7751613,182.8896552,95.19204055,63.61888147,4.275232646,9.256852509,67.06964468
142.6511328,257.7836532,,61.19936102,2.280774978,4.727716337,70.32854228
197.5815632,247.5845848,55.12649306,54.90852065,3.646172074,0.054170937,67.47203651
224.3729902,279.1168247,77.27091893,46.04450805,1.578129502,4.624453171,958.4286784
206.5081812,399.8557622,56.0386127,63.05541941,1.539340443,0.691151124,65.26466412
259.0355814,300.584591,39.88758828,67.56200811,2.897650741,1.903995807,83.73710276
100.8671015,179.8509314,51.60319521,80.19371611,3.44726198,1.374113211,69.17953213
227.4202453,235.8676316,70.77308575,56.06450484,4.386723036,3.494190161,85.33792433
222.5297564,312.7706533,10.15628867,62.70181618,1.589106253,7.738507136,53.40924448
242.1452293,324.3339247,44.23938521,71.14404216,4.463617021,0.19454588,60.97320049
197.4951516,258.1882615,77.66114797,71.44532879,2.915434738,0.297325721,67.05907961
141.3743633,332.5834316,39.76263198,53.77529043,3.799151614,15.98261838,96.07475287
272.2527777,229.6611676,80.92217121,57.20840607,3.43885806,2.89429589,89.94658905
239.6422311,196.1055969,78.29487639,54.74849347,2.243356507,6.739596422,75.50864008
221.7782195,186.4515205,48.68941769,50.98155431,2.497604989,10.43698535,97.12917255
259.3237141,160.7508889,38.6292139,74.71669413,3.273339441,,107.9034552
251.4230618,256.7267587,44.25282252,60.62713809,1.789109269,3.972264934,66.05832379
241.559244,294.7903505,100,59.25754537,3.824159383,10.03365742,118.9064379
191.9262099,195.1268098,87.48848894,62.47708162,3.898752434,4.575494797,36.79831562
224.3112873,221.259503,52.50781944,60.53761965,3.961904448,1.043723388,72.55905853
,251.1226259,37.83692897,57.79022626,4.04575539,4.566846043,64.60826979
125.178957,176.9605443,52.34082071,52.38442664,3.567274539,16.94168669,73.08362853
249.4359875,239.8347396,54.87653853,75.65280458,3.73182448,21.45896363,65.55553083
289.3296524,368.4018006,25.13282525,54.29727737,3.266067774,11.95978117,124.8391123
145.7873923,187.592354,51.60082538,50.69487933,2.180015708,6.399495654,30.03667146
95.72156571,224.109192,76.4480865,59.19444349,1.749131084,10.68386061,75.41660379
139.7287357,171.1107428,14.01286638,81.57515217,2.03566453,2.640138938,79.12096555
226.5010361,216.2021502,66.5316793,51.78426696,2.079319832,2.09078054,36.14126231
209.3928864,168.5952059,77.4959594,67.09615219,3.773671504,26.45145526,90.93441969
234.3329887,257.0957193,38.7888531,57.53668395,4.343245466,10.69190263,63.50690174
194.4124063,182.7794117,83.88351516,62.44807248,3.943314675,0.60849687,78.77449707
,282.3368768,36.19325875,69.22180885,4.476611509,8.306326528,105.9774826
195.4404688,222.1405939,58.82165324,42.80311192,1.630980415,0.061010973,84.66791949
240.6061984,227.0099215,43.86454631,51.03658891,1.596259382,2.779604116,73.68652399
187.1399987,352.572629,43.86007286,69.08012795,3.550647504,0.439989114,68.74767743
130.0394705,,37.6540186,60.97451084,1.576821646,2.297405269,76.59801037
207.1275354,250.4706789,63.97150962,,4.172180679,8.308501599,78.69304526
120.0846219,233.9132534,66.97610915,67.11383617,2.916519021,0.812951133,58.80428332
179.6146552,253.2858057,48.71155601,51.10398509,4.273223,2.167261007,76.78466805
165.5576793,217.510351,22.80063573,70.55072538,2.249560413,1.474132156,86.54478819
155.283644,166.8741912,58.06340333,68.19783725,3.427224708,0.696449675,57.86366829
190.3742737,302.413227,58.44028719,62.38317207,3.597162809,17.39571541,106.9048805
,250.0771673,45.66569977,64.68131733,2.361785258,2.847301967,71.86092306
177.3388306,201.7159338,87.34462574,71.64973778,ERROR,0.110242637,116.7652916
166.208857,175.7790762,18.7214147,54.06160941,3.154353463,5.658837365,93.03200481
210.5146248,228.3239623,5.654325795,66.61357018,2.650927755,3.72092505,72.46909297
167.704586,297.2945086,35.38330201,77.44357236,2.974564354,8.568719814,77.39940996
136.0881501,237.3565515,64.20849068,66.40626249,2.868016408,2.260089172,61.85278881
202.0468701,178.4865637,28.88310725,57.77606772,3.49797506,,58.30003136
291.4280044,283.8477541,30.38058163,83.1820569,1.743982608,0.141397738,110.1439769
154.1598032,339.3878679,69.02042672,62.30814502,4.369871741,3.714567017,64.94202668
279.9495704,191.8882831,59.25095846,73.985916,1.808541203,3.354686435,83.9231049
138.1241325,299.3479652,57.54121819,,2.514319138,0.059366105,82.639051
172.7536884,189.3690708,65.62857839,70.67802498,1.526108086,0.327119734,83.74030808
183.5707733,335.5633158,41.49614093,54.53574952,,1.696920754,64.42462827
,189.6949411,42.42031852,63.23384238,1.837537594,4.275515168,84.03616502
159.5411455,261.7359473,66.19558545,53.93259891,2.335477045,1.156706283,75.03363451
